	TF	target	importance	regulation	rho
1732442	SOX5	NRXN1	0.668560754624559	1	0.8229132363551104
1732460	SOX5	TRAK1	1.7566582469515948	1	0.8180286668756878
1732550	SOX5	PREX2	1.408334980045858	1	0.8049361818957611
1732663	SOX5	DTNA	1.7863676147395655	1	0.8893802145127193
1732782	SOX5	CHD9	0.87048801376369	1	0.8268536145555334
1733034	SOX5	TNRC6A	0.5515243209808431	1	0.8074568491412673
1733205	SOX5	CHPT1	0.7594394998087637	1	0.8036143155755657
1733235	SOX5	AC092691.1	2.65346520680651	1	0.8811975354138034
1733325	SOX5	DDAH1	1.4451875962152152	1	0.8169666384160592
1733613	SOX5	FAM184A	0.8473586818993378	1	0.8221302384316613
1733857	SOX5	FMN2	1.7379589468207126	1	0.8790482695415722
1733885	SOX5	MAPK10	0.601873663162284	1	0.8509733885551236
1734511	SOX5	GPC5	0.9669696904640503	1	0.8465837479501948
1734708	SOX5	ATP13A4	1.114755778041506	1	0.8046229446264037
1734744	SOX5	LINC00299	1.0060427435431518	1	0.8199187928937955
1734903	SOX5	ASB3	1.0983270168249046	1	0.8370583811319267
1735033	SOX5	SLC1A2	1.0242391812573164	1	0.8214596602822303
1735143	SOX5	NHSL1	1.1048001158528706	1	0.8030232981616007
1735219	SOX5	TNIK	1.1852643586832723	1	0.825987996780099
1735639	SOX5	ABLIM1	0.924184519778574	1	0.8369992465352446
1735889	SOX5	SFXN5	1.1435099155533253	1	0.8349119086771984
1736101	SOX5	CTNND2	0.3388143493306823	1	0.8626892935124116
1736301	SOX5	MACF1	1.1308208420248071	1	0.8668209575662582
1736416	SOX5	ITSN1	1.1615284221874194	1	0.810001262964791
1736883	SOX5	ADGRV1	1.221809861175938	1	0.8230700751793096
1737011	SOX5	CARMIL1	1.21526709238359	1	0.8266401221004988
1737122	SOX5	APC	1.273581926165331	1	0.8402838705117753
1737182	SOX5	MAP3K5	0.4127046189814138	1	0.814511772211356
1737316	SOX5	CTNNA2	1.2764795380027838	1	0.8508412029556444
1737504	SOX5	SORBS1	1.265987044013587	1	0.8146456026789295
1737553	SOX5	CADM1	1.0578576634174948	1	0.811862738204587
1800225	SREBF2	KIF1B	0.1061810652225816	1	0.8175035703194339
1800245	SREBF2	NCAM1	0.0992137608509544	1	0.8032992736916048
1801052	SREBF2	DST	0.1223942820428125	1	0.8041433801508094
1804025	SREBF2	KANSL1	0.0386212736987332	1	0.8081092378852816
1804102	SREBF2	DDX17	0.0172644419189234	1	0.8067237729239408
1804394	SREBF2	MALAT1	0.0463818179022044	1	0.826543684504626
1804781	SREBF2	ZFAND3	0.09329906061442	1	0.8035350386508708
1836496	TBL1XR1	MALAT1	0.0949492358361406	1	0.8352125986678264
1836555	TBL1XR1	PTK2	0.486706897298262	1	0.8131266993603212
1836946	TBL1XR1	TBC1D5	0.1176860867098849	1	0.8035358933994673
1837144	TBL1XR1	CDC42BPA	0.1765045720314804	1	0.8021540509942285
1838053	TBL1XR1	NCAM1	0.6208217832824867	1	0.8093109628971767
1838294	TBL1XR1	N4BP2L2	0.519004441462241	1	0.800021842921201
1838713	TBL1XR1	DDX17	0.1296166183171231	1	0.8150159300503689
1838931	TBL1XR1	CADM2	0.9265736598509202	1	0.8077276343015244
1840233	TBL1XR1	KMT2C	0.5858751234405399	1	0.8075088299021348
1840250	TBL1XR1	WDFY3	0.2766616770208245	1	0.8046933399233338
1841086	TBL1XR1	RALGAPA1	0.3182005658408391	1	0.8029134367875289
1841104	TBL1XR1	DLG2	0.2024726619018064	1	0.8176049141666544
1841720	TBL1XR1	MED13L	0.5799186373389476	1	0.8082725731343898
1841785	TBL1XR1	CLASP2	0.2010368051058532	1	0.8246378730423102
1841839	TBL1XR1	KIF1B	0.0516443487925028	1	0.8008701079223141
1842211	TBL1XR1	ZFAND3	0.2008887214723013	1	0.8043228387219717
1842420	TBL1XR1	UTY	0.184429750527067	1	0.8001208015844656
1843335	TBL1XR1	ANK2	0.053001225030348	1	0.8006202626426242
1843734	TBL1XR1	FAF1	0.7717516585360129	1	0.8074091936808467
1843908	TBL1XR1	DST	0.1606809267605621	1	0.805347084348987
1846263	TBL1XR1	KANSL1	0.2152110243335435	1	0.8168997116372047
1852382	TBX15	AL390856.1	6.029448499545278	1	0.8243915447999932
1852390	TBX15	AC093151.2	6.029448499545278	1	0.8243915447999932
1852745	TBX2	AC111197.1	2.6062263783897093	1	0.8740885241121182
1852926	TBX2	AL121894.1	2.6062263783897093	1	0.8740885241121182
1855625	TCF12	TTLL7	4.120877969907774	1	0.8369601566329361
1855879	TCF12	PHLPP1	4.0455553664463535	1	0.84641900854616
1855995	TCF12	NCKAP5	2.9623113957368963	1	0.820011885299403
1856161	TCF12	PIP4K2A	4.07246941564323	1	0.8311839038391051
1856222	TCF12	DNAJC6	4.056416938410946	1	0.8064235186435994
1856223	TCF12	DOCK10	4.063718690056104	1	0.8404715788187359
1856398	TCF12	ELMO1	4.559091431978334	1	0.8438019327167249
1856419	TCF12	MAP4K4	2.552293704189239	1	0.8359892417336745
1856799	TCF12	ANK3	1.7244355710518158	1	0.8284174124200308
1856939	TCF12	FRYL	1.6738188413432216	1	0.8368872192064863
1856985	TCF12	CLMN	2.702048411608758	1	0.8042814090407745
1857274	TCF12	GAB1	2.7056519415416243	1	0.811689512393586
1857318	TCF12	USP54	2.084566384102727	1	0.8107947882909244
1857352	TCF12	FMNL2	2.439987647585832	1	0.8253742436237661
1857782	TCF12	FRMD5	3.239053110252162	1	0.8273296032682721
1857955	TCF12	DLG1	3.399619227196821	1	0.8027699808007611
1857968	TCF12	ERBIN	1.4483562705960549	1	0.8346203467439693
1858203	TCF12	SLC24A2	2.2515258704429715	1	0.8258848822190149
1858211	TCF12	QKI	3.3208489520240763	1	0.8776576735247912
1858250	TCF12	ENPP2	3.3678435496743075	1	0.8159859287310667
1858286	TCF12	PDE4B	3.3656344061868086	1	0.8548814237446436
1858372	TCF12	EXOC6B	1.800062864066356	1	0.8268497340048366
1858595	TCF12	KCNH8	3.070577952066967	1	0.8263489175312332
1858637	TCF12	ARHGAP21	2.29471818216723	1	0.8147068741699404
1858742	TCF12	ARAP2	2.622023587562387	1	0.830447866700993
1858963	TCF12	PICALM	3.2202349227408047	1	0.8382517652529299
1858983	TCF12	APBB2	3.1513926644904067	1	0.8220290391067627
1859244	TCF12	ATP8A1	1.7624093540719092	1	0.8125155133980748
1859387	TCF12	TMEM165	3.787486122007765	1	0.8183844545269175
1859426	TCF12	ZEB2	2.9842449881128106	1	0.8244034164776266
1859442	TCF12	PTBP2	1.4191686405547057	1	0.8351406165530605
1859843	TCF12	TRIM2	2.4052487116822867	1	0.8331745439969694
1859928	TCF12	SHTN1	3.836595552406414	1	0.8254975660940169
1859949	TCF12	DICER1	1.5750572892880708	1	0.8001044990828957
1859980	TCF12	DIP2B	3.91092159540578	1	0.8454624781775126
1860009	TCF12	RBPJ	2.40624651454228	1	0.8070985767086654
1860024	TCF12	ZFYVE16	3.887374444235276	1	0.8098821631477146
1860046	TCF12	PXK	2.7876726538531105	1	0.8087075853582949
1860096	TCF12	SIK3	2.499617858772221	1	0.8560408859479536
1860145	TCF12	SLC44A1	1.9389973223338013	1	0.8494211877718949
1860302	TCF12	PDE8A	3.46068872066681	1	0.8185400382073418
1860588	TCF12	IL1RAPL1	3.649897324427812	1	0.8575329780118887
1860756	TCF12	EDIL3	2.500403778524256	1	0.8257876540413985
1860796	TCF12	SEPTIN7	2.826065425358388	1	0.8337911606746453
1860857	TCF12	MBP	3.5768033679947853	1	0.823708261590602
1860893	TCF12	CTNNA3	3.5798523972120764	1	0.8344547367664945
1860899	TCF12	FRMD4B	3.577041269233179	1	0.8114053166342878
1861147	TCF12	PPP2R2B	1.2790755301765977	1	0.82512354298434
1861221	TCF12	PCDH9	1.083659738006902	1	0.859240250023606
1861852	TCF12	DST	1.045558269127929	1	0.8026067925404176
1862167	TCF12	TJP1	0.7102869407579651	1	0.8131247478594107
1862257	TCF12	DIP2C	0.6821448555426445	1	0.8130524268630489
1863401	TCF12	CLASP2	0.588993305266333	1	0.8275635631166673
1863407	TCF12	PTK2	0.5893270178723476	1	0.8120850151796524
1864271	TCF12	MAP7	1.154121786712441	1	0.8360894668367405
1864490	TCF12	WSB1	0.8175827180158295	1	0.8073953877369034
1865180	TCF12	DNM3	0.7927537773922756	1	0.8571757962308639
1865188	TCF12	CCDC88A	0.7932822806357632	1	0.8270323878499742
1865222	TCF12	MAP4K5	0.9759662684701332	1	0.8228049988752839
1865260	TCF12	RNF130	0.7948034004274025	1	0.8088820294164749
1866021	TCF12	RTN4	1.334161975289911	1	0.827220006158429
1866529	TCF12	SORT1	1.014374799942232	1	0.8177358763416084
1866661	TCF12	AGAP1	0.7381265651814325	1	0.8084204983029601
1866873	TCF12	MAGI2	0.7728833551631829	1	0.8028286115707821
1866884	TCF12	ZNF638	0.7228120012325812	1	0.8065489038758487
1876154	TCF7L2	PARD3B	0.3378812988379993	1	0.800709336622283
1876363	TCF7L2	PITPNC1	0.6654248148425304	1	0.8170006204541281
1876520	TCF7L2	ITPR2	0.4496667080321076	1	0.8116813582337472
1876918	TCF7L2	MACF1	0.4530334083805177	1	0.8311135153835285
1876929	TCF7L2	CADM1	0.6691330402286002	1	0.8018115293640701
1877030	TCF7L2	NFIA	0.7059095901023301	1	0.8165035827913724
1877058	TCF7L2	AHCYL2	0.7064179332477016	1	0.8156172565128992
1877080	TCF7L2	ASPH	0.4384794587752803	1	0.8094530656745509
1877158	TCF7L2	LSAMP	1.0806368441360412	1	0.8061087114367137
1877194	TCF7L2	NKAIN3	0.2872616960595881	1	0.8152575264308688
1877975	TCF7L2	DTNA	0.9724019205698224	1	0.8178078521017356
1878191	TCF7L2	SLC1A2	0.8114751165596198	1	0.8109896075398999
1878402	TCF7L2	GPM6A	0.1571006710003373	1	0.8487193357104057
1878542	TCF7L2	PREX2	0.1739779097743646	1	0.8219259351794224
1878656	TCF7L2	MSI2	0.8583528939898453	1	0.815457732647316
1878674	TCF7L2	NTM	0.1559853111041289	1	0.847260544902523
1878826	TCF7L2	LINC00299	0.8563298075008308	1	0.8187483051591246
1879166	TCF7L2	CTNNA2	0.2397218006389285	1	0.8182835491068692
1879379	TCF7L2	CAMK2G	0.749328444208845	1	0.8015414724489295
1880034	TCF7L2	AL589740.1	0.9887294124700982	1	0.8200421392888796
1880055	TCF7L2	ADGRV1	0.773882861872572	1	0.8133727310465285
1880731	TCF7L2	GPC5	0.5490123657076914	1	0.839697572603459
1881352	TCF7L2	ASB3	0.0530561477599777	1	0.8102911476347824
1882150	TCF7L2	SLC1A3	0.3214907549650011	1	0.8112395487974712
1882281	TCF7L2	NHSL1	1.672059858914874	1	0.8130190538883054
1882356	TCF7L2	MIR99AHG	0.5650195134465771	1	0.8332618192993552
1882494	TCF7L2	CTNND2	0.2039134806665827	1	0.8043846387967757
1882594	TCF7L2	ATP13A4	0.1438541640483116	1	0.805024586929968
1882800	TCF7L2	PARD3	0.4595171448879734	1	0.8001666889821677
1915737	TFDP2	FTX	1.0623973169282086	1	0.8077393872413835
1945855	THRB	ANKS1B	2.087170410668369	1	0.8532053228680637
1945990	THRB	TSC22D1	2.130865983499092	1	0.8057918506225025
1946051	THRB	XKR6	2.2346669742895457	1	0.8315106283457498
1946075	THRB	KCNMA1	2.23762794050858	1	0.8383261000672177
1946140	THRB	SNAP25	2.233797960578199	1	0.8510860572073602
1946191	THRB	PCNX2	2.275113942758104	1	0.8129645496432585
1946203	THRB	SNAP91	2.29477820380877	1	0.8212700029609002
1946224	THRB	ICA1L	2.2907396391636485	1	0.8344988777584025
1946349	THRB	MEG3	2.188994702863115	1	0.8174810588668089
1946581	THRB	ARHGAP32	0.9224134968853864	1	0.8294198911108779
1946814	THRB	CACNA1A	1.9968968150862287	1	0.8060472419801394
1946893	THRB	KHDRBS2	1.9503108772530025	1	0.8066132752643996
1946992	THRB	FAM155A	1.938821292184008	1	0.8553503439333255
1947106	THRB	FRRS1L	1.969358291825143	1	0.8046902072023779
1947180	THRB	RBFOX1	1.96122881308234	1	0.8188224559705805
1947547	THRB	NTRK3	0.9833495385481738	1	0.8002468561968922
1947611	THRB	HERC1	2.0211725489421166	1	0.8038905384930318
1947745	THRB	CSMD1	2.0404924605724197	1	0.8328475387906614
1947754	THRB	LRFN5	2.044490198222369	1	0.836241542518601
1947980	THRB	HECW1	3.235013942168911	1	0.8348214307548072
1948103	THRB	CSRNP3	2.822533994858208	1	0.811812703984704
1948157	THRB	RYR2	2.784455982452302	1	0.8103767543447702
1948189	THRB	FOCAD	2.799567277531601	1	0.8050217662069425
1948218	THRB	SYT16	2.79255564289766	1	0.8303700049513532
1948265	THRB	STXBP1	2.958844387496604	1	0.8229029273507095
1948368	THRB	KIAA1549L	2.922201494933494	1	0.8122773369710579
1948805	THRB	NRG3	0.8167075179674372	1	0.8247574461399546
1949112	THRB	SYT1	2.445761625383976	1	0.830601523401639
1949132	THRB	RGS7	2.470652249216203	1	0.8545675319197393
1949140	THRB	MYH10	2.4714110829477427	1	0.8148244940362815
1949203	THRB	RIMS1	2.455002345934508	1	0.814394579661466
1949375	THRB	OPCML	2.315668480470489	1	0.838154325584697
1949395	THRB	NELL2	2.307731237799247	1	0.807997824933199
1949429	THRB	AMPH	2.367409944053935	1	0.8233935226007904
1949811	THRB	MYCBP2	0.8495699811261263	1	0.8227036195532151
1949848	THRB	VPS13A	2.700662309388584	1	0.8098942709487104
1949985	THRB	CACNA1C	2.503288192791075	1	0.8520594195836705
1950028	THRB	GABRB3	2.57207910558642	1	0.8466100818941839
1950040	THRB	GABBR2	2.597614124174211	1	0.8210867896575785
1950047	THRB	SCN2A	2.602335011679876	1	0.8675308470741968
1950130	THRB	RIMS2	2.560484894367776	1	0.8398915261877474
1950308	THRB	SNHG14	1.6522428115250631	1	0.8308911156467668
1950364	THRB	R3HDM1	1.653063558957284	1	0.810896239049659
1950850	THRB	ADGRB3	1.6735373304913033	1	0.8453350972215307
1951258	THRB	FBXL17	1.2537787659044666	1	0.8053877569487197
1951340	THRB	NBEA	1.6674382515832809	1	0.8326728426691763
1952201	THRB	STXBP5L	1.3614770496977897	1	0.8304570925919149
1952226	THRB	MSRA	1.3529069180622215	1	0.8142161680345447
1952239	THRB	AFF3	1.602290728227088	1	0.8105918428557589
1952370	THRB	SRGAP3	1.5747791059342653	1	0.8037617160448497
1952506	THRB	CELF2	1.5830401052937562	1	0.849130307244576
1952595	THRB	KALRN	1.845265885405424	1	0.831892224840332
1952753	THRB	MAP2	1.8626393760214608	1	0.8275775541509839
1953094	THRB	RASAL2	1.816508795535395	1	0.813106449026577
1953131	THRB	ATP2B2	1.820998798805556	1	0.8385147982524388
1953141	THRB	AGBL4	1.8220316694606875	1	0.846691229591818
1953202	THRB	MIAT	1.916427436390537	1	0.8321258627037742
1953207	THRB	PLEKHA5	1.9136286126913065	1	0.8022661043435418
1953275	THRB	CAMK1D	1.904791813621364	1	0.8206675762056994
1953384	THRB	PDE4D	1.9246728725676208	1	0.8318122051627093
1953532	THRB	GRM5	1.8702137561463168	1	0.8229148589610888
1953612	THRB	SCN8A	1.8919300943104669	1	0.8271948314615571
1953703	THRB	LINC00632	1.885269120499662	1	0.816056307940838
1953709	THRB	DGKI	1.8894172247081291	1	0.8084511468703808
1954191	THRB	PPP3CA	1.6996195937900127	1	0.8290549256186456
1954450	THRB	FRMD4A	1.7728412684623254	1	0.8188186163963338
1954486	THRB	KSR2	1.773902889186161	1	0.8302172675838281
1954499	THRB	CNKSR2	1.7928006143428148	1	0.8035040754757393
1954507	THRB	UNC80	1.7945687426016426	1	0.8231215009164632
1954746	THRB	SPTBN4	1.742822880122437	1	0.8163918614962435
1954925	THRB	MRTFB	1.7666899421512368	1	0.8168051211845663
1956058	THRB	TRIM9	0.6281238638480753	1	0.8041364240147996
1956962	THRB	PPFIA2	0.7355788027559791	1	0.821049870500315
1957396	THRB	LRRC7	0.6512917704024277	1	0.8012140604162863
1957850	THRB	DANT2	0.7792307881634302	1	0.8006664321903529
1957935	THRB	TRIO	0.7780998822743322	1	0.8046871099741755
1958691	THRB	NAV3	0.4614752695661488	1	0.8197919106657375
1969508	UBE2K	MLLT10	0.6382015473267656	1	0.8075012496466311
1970800	UBE2K	KIF1B	0.2653210430497337	1	0.8044205091055967
1971974	UBE2K	MAPK10	0.6770354791185577	1	0.8028001144493663
1972178	UBE2K	TNRC6A	0.6384165462467538	1	0.815940084666875
1972223	UBE2K	VPS13B	0.1192570966065846	1	0.8012323694013107
1972510	UBE2K	CTNND2	0.2547106630558793	1	0.8088755182231006
1972524	UBE2K	FTX	0.6732322376020478	1	0.8184851970777863
1973069	UBE2K	CAMTA1	0.9449247690422592	1	0.8039810065398484
1973163	UBE2K	EIF4G3	0.9363923721323206	1	0.8122815485961343
1973349	UBE2K	CLASP1	0.9702922347157628	1	0.8030916690067621
1973788	UBE2K	GPATCH8	0.927325918224944	1	0.8012443101357756
1973826	UBE2K	KANSL1	0.7481951698514104	1	0.8347786959720361
1974650	UBE2K	JMJD1C	0.5547225431095207	1	0.8064663495059302
1974719	UBE2K	ZFAND3	0.9746187977510272	1	0.8094734466971091
1975084	UBE2K	TNRC6B	0.8249826332996723	1	0.8241452305695304
1975119	UBE2K	KMT2C	0.2278797532261555	1	0.8038113161360018
1975317	UBE2K	ANK2	0.8387351879657149	1	0.8234734512341245
1975540	UBE2K	PCM1	0.8337380812624927	1	0.8031424009156265
1975583	UBE2K	ANKRD17	0.8015964972228536	1	0.8125809853577984
1975841	UBE2K	DDX17	0.0187544873454325	1	0.8007584356876837
1976167	UBE2K	BRAF	0.883589858631004	1	0.8001939479247812
1977000	UBE2K	GPHN	0.8584140084407375	1	0.8254630796937185
1977184	UBE2K	AKT3	0.4831259530489625	1	0.814988817351457
1977246	UBE2K	MED13L	0.6048344356022506	1	0.8103837248925508
1977251	UBE2K	N4BP2L2	0.2941352822785942	1	0.8064328105538767
1977279	UBE2K	MALAT1	0.3708719901560172	1	0.8393686647792636
1977281	UBE2K	RUFY3	1.2283857082439666	1	0.8059101229399507
1977608	UBE2K	MBD5	0.5322046852725215	1	0.807953027297987
1977631	UBE2K	UBR3	1.09531901144888	1	0.8049001538183367
1977917	UBE2K	USP34	1.1185998960955656	1	0.8203462991240049
1978537	UBE2K	TBC1D5	0.3698669451959003	1	0.8038996628260116
1978876	UBE2K	FAF1	1.0823966901328488	1	0.8143216656850726
1979064	UBE2K	EXOC4	1.0873338831111643	1	0.8051971739009096
1979161	UBE2K	DLG2	0.5391804264369149	1	0.8094097241058098
1979226	UBE2K	BIRC6	1.0727157152994131	1	0.8126167073604809
2026383	ZBTB16	TNRC6B	0.052510028021641	1	0.8034943611266895
2027528	ZBTB16	ANK2	0.2997463741917044	1	0.8057623632602788
2029538	ZBTB16	JMJD1C	0.265924166213883	1	0.8018032610244751
2032258	ZBTB16	MALAT1	0.096140712648205	1	0.8069543710598015
2033830	ZBTB16	EIF4G3	0.3503393218130903	1	0.8010312056566508
2033873	ZBTB16	USP34	0.1934565470432025	1	0.8034932984612893
2034138	ZBTB16	AKT3	0.0656772053242257	1	0.8071405696527891
2035473	ZBTB16	ARID1B	0.322716155055498	1	0.8028257258189551
2035634	ZBTB16	CADM2	0.7336020731702296	1	0.8002609068599212
2036992	ZBTB16	LRRC7	2.4876931283906174	1	0.8005706485761629
2037338	ZBTB16	DLG2	0.5647861563199879	1	0.8171832285967867
2052522	ZBTB20	GPM6B	1.3799553445846102	1	0.8454923761093408
2052700	ZBTB20	TAOK3	2.6152800772841824	1	0.8243069194330269
2052767	ZBTB20	DNM3	0.8726174551757754	1	0.8202400541144642
2052807	ZBTB20	MEIS2	0.9648454359761864	1	0.8133060163849748
2052810	ZBTB20	CHD9	1.8477305940884703	1	0.8130753258655674
2052964	ZBTB20	LIFR	3.434549579490074	1	0.8464979195749575
2053114	ZBTB20	WDFY3	1.102647095603429	1	0.8230764156862378
2053435	ZBTB20	UTY	0.8867822425803499	1	0.8373267428040919
2053494	ZBTB20	DOCK1	3.3620707828980927	1	0.8312251795299124
2053712	ZBTB20	PCDH9	1.84181375309635	1	0.8589037410822898
2053848	ZBTB20	PPP1R9A	1.834948924070953	1	0.8063611368637023
2054094	ZBTB20	ZSWIM6	1.3523370629989635	1	0.8622773661087457
2054129	ZBTB20	PTK2	0.5993930008043338	1	0.8208814597934712
2054418	ZBTB20	SGK3	3.533358936762724	1	0.8389540229969027
2054438	ZBTB20	ZFHX4	3.553042719969365	1	0.8505086963160835
2054473	ZBTB20	ZHX2	3.55689863740888	1	0.8064041243833411
2054508	ZBTB20	MACF1	1.5706073533498714	1	0.8408413160622933
2054558	ZBTB20	NFIA	3.579314065830948	1	0.901795620684158
2054808	ZBTB20	WSB1	1.0353389743215096	1	0.8293917035720347
2055095	ZBTB20	KANK1	3.4850055451645474	1	0.8082138612195736
2055309	ZBTB20	FMNL2	1.8675882945616271	1	0.8179149042177336
2055439	ZBTB20	PTN	3.4690841244607458	1	0.8276378242145908
2055495	ZBTB20	MKLN1	2.563390132704124	1	0.8411551133188447
2055518	ZBTB20	HIBCH	1.114741694637726	1	0.8076021636875599
2055551	ZBTB20	QKI	1.3758985988508297	1	0.8225768787444614
2055858	ZBTB20	BPTF	0.9698411561461768	1	0.8131964707510013
2055869	ZBTB20	NPAS3	2.5329323621973194	1	0.8587441941857685
2055927	ZBTB20	ZFAND3	0.5093594225651499	1	0.8051339533475091
2056098	ZBTB20	MIR100HG	2.954689032548825	1	0.8159828482503217
2056382	ZBTB20	CADM1	2.979430170469316	1	0.8641709475242928
2056463	ZBTB20	BAZ2B	3.187311624394086	1	0.8638224007662069
2056627	ZBTB20	ARHGAP21	1.7786820244119643	1	0.8073459655107543
2056643	ZBTB20	KIF1B	1.4589760095105455	1	0.8633590050051477
2056799	ZBTB20	PON2	3.2301208290645125	1	0.8292053725297948
2057050	ZBTB20	POU2F1	2.923536483124733	1	0.8166949162046826
2057061	ZBTB20	CHKA	2.919467723496285	1	0.8351675416262714
2057445	ZBTB20	CEP85L	3.1207552471059894	1	0.8083082589240029
2057459	ZBTB20	LINC01473	3.1213456387643306	1	0.8129620940780267
2057487	ZBTB20	KMT2C	1.501152333071608	1	0.8557581358648655
2057505	ZBTB20	ZNF644	1.5002242668337633	1	0.8105932934261414
2057513	ZBTB20	CDH20	3.095368629696747	1	0.8671936433764644
2057608	ZBTB20	NIPBL	3.0149136845089326	1	0.8256971001837197
2057618	ZBTB20	KIF13A	3.016689405925866	1	0.8221913894696743
2057653	ZBTB20	PHLPP1	0.9445404130698168	1	0.8113250917647223
2057682	ZBTB20	NCKAP5	3.162792975637991	1	0.8253743665626917
2057919	ZBTB20	FNBP1	3.0495776341270235	1	0.8699173660923455
2058021	ZBTB20	CDC42BPA	0.4469934400897598	1	0.8053634663068304
2058084	ZBTB20	DST	3.160105186741605	1	0.8800822056714309
2058180	ZBTB20	MYO6	2.775798531186806	1	0.8679619380359852
2058278	ZBTB20	CSNK1A1	1.716985570332275	1	0.8085054405921316
2058331	ZBTB20	SON	2.7510770491038	1	0.8130744632924916
2058340	ZBTB20	RALGAPA1	1.422779046609557	1	0.827886789319356
2058454	ZBTB20	DDX17	3.288591736320518	1	0.866307994359484
2058538	ZBTB20	USP47	2.7815679357060787	1	0.8019907026525175
2058567	ZBTB20	ARHGAP5	2.787969135962189	1	0.8276480801000635
2058583	ZBTB20	GRAMD2B	2.784151169140599	1	0.8283409689572915
2058738	ZBTB20	NEO1	2.7014497225574163	1	0.8325166038261186
2058918	ZBTB20	MEGF10	3.3139499909506003	1	0.8049818626317214
2059082	ZBTB20	PSD3	3.3173869075462616	1	0.8399896738160679
2059090	ZBTB20	APC	2.727919915618412	1	0.8067087231533622
2059315	ZBTB20	ADD3	3.254441478158689	1	0.8403683574426756
2059460	ZBTB20	PPP6R3	1.4536891520176085	1	0.8042011848208441
2059555	ZBTB20	ERBIN	0.9101594967434864	1	0.8080759794123243
2059634	ZBTB20	ASB3	1.532273630100684	1	0.8004511382090119
2059650	ZBTB20	MBNL2	0.5560166435089671	1	0.8191936894792242
2059727	ZBTB20	DPYSL2	1.0855658182997268	1	0.8080763300525895
2059781	ZBTB20	MALAT1	0.6799655399794545	1	0.8571428761147551
2059822	ZBTB20	GNAO1	1.0867616041665746	1	0.8025422076622681
2059880	ZBTB20	FHIT	2.833603275997724	1	0.8101934496428261
2059979	ZBTB20	NTM	2.835227127433426	1	0.8212179962001458
2060028	ZBTB20	MIR99AHG	2.8221662861915604	1	0.8700439821946946
